3812, 14.88672 0.983398 0.013672 -0.066895 2.937500 0.000000 -2.875000 -0.435547 -0.013184 -0.165039;
3813, 14.89062 0.975586 0.009766 -0.059082 3.062500 -0.562500 -2.562500 -0.435547 -0.013184 -0.165039;
3814, 14.89453 0.967285 0.005859 -0.047363 3.187500 -0.937500 -2.437500 -0.443359 -0.000977 -0.167481;
3815, 14.89844 0.963379 0.009766 -0.070312 3.375000 -2.000000 -2.375000 -0.443359 -0.000977 -0.167481;
3816, 14.90234 0.967285 0.017578 -0.062988 3.312500 -2.375000 -2.250000 -0.443359 -0.000977 -0.167481;
3817, 14.90625 0.971680 -0.020996 -0.078125 3.625000 -2.812500 -2.375000 -0.443359 -0.000977 -0.167481;
3818, 14.91016 0.971680 0.009766 -0.070312 3.812500 -2.937500 -2.437500 -0.443359 -0.000977 -0.167481;
3819, 14.91406 0.983398 -0.020996 -0.082031 4.000000 -3.000000 -2.125000 -0.443359 -0.000977 -0.167481;
3820, 14.91797 0.967285 -0.001465 -0.059082 3.750000 -3.000000 -2.750000 -0.443359 -0.000977 -0.167481;
3821, 14.92188 0.983398 0.005859 -0.047363 2.937500 -2.187500 -3.250000 -0.435547 -0.005859 -0.169922;
3822, 14.92578 0.995117 -0.009277 -0.051270 2.812500 -1.500000 -3.812500 -0.435547 -0.005859 -0.169922;
3823, 14.92969 1.015137 -0.001465 -0.039551 2.812500 -0.375000 -4.062500 -0.435547 -0.005859 -0.169922;
3824, 14.93359 1.034668 0.005859 -0.043457 2.812500 0.687500 -5.000000 -0.435547 -0.010742 -0.167481;
3825, 14.93750 1.030762 0.017578 -0.028320 3.312500 2.000000 -6.750000 -0.435547 -0.010742 -0.167481;
3826, 14.94141 1.054688 0.009766 -0.016602 3.500000 3.875000 -8.500000 -0.435547 -0.010742 -0.167481;
3827, 14.94531 1.046387 0.009766 -0.028320 3.875000 5.437500 -9.875000 -0.435547 -0.010742 -0.167481;
3828, 14.94922 1.050293 0.001953 -0.016602 3.937500 7.250000 -11.000000 -0.440918 -0.008301 -0.180176;
3829, 14.95312 1.042480 -0.024902 -0.031738 3.812500 8.437500 -11.062500 -0.440918 -0.008301 -0.180176;
3830, 14.95703 1.030762 -0.009277 -0.035645 3.687500 9.750000 -10.062500 -0.440918 -0.008301 -0.180176;
3831, 14.96094 1.015137 -0.020996 -0.016602 3.250000 10.750000 -8.750000 -0.438477 -0.015625 -0.172363;
3832, 14.96484 1.006836 -0.017090 -0.031738 2.812500 11.437500 -7.187500 -0.438477 -0.015625 -0.172363;
3833, 14.96875 1.002930 -0.017090 -0.020508 2.125000 11.750000 -5.625000 -0.438477 -0.015625 -0.172363;
3834, 14.97266 0.983398 -0.009277 -0.031738 1.250000 12.125000 -4.500000 -0.438477 -0.015625 -0.172363;
3835, 14.97656 0.995117 -0.017090 -0.028320 0.312500 12.375000 -3.687500 -0.438477 -0.015625 -0.172363;
3836, 14.98047 0.967285 0.005859 -0.028320 0.125000 12.375000 -2.875000 -0.438477 -0.015625 -0.172363;
3837, 14.98438 0.999023 0.017578 -0.016602 -0.187500 12.375000 -2.312500 -0.438477 -0.015625 -0.172363;
3838, 14.98828 0.991211 -0.005371 -0.035645 -0.312500 12.312500 -2.312500 -0.443359 -0.015625 -0.175293;
3839, 14.99219 0.987305 -0.001465 -0.051270 -0.437500 12.312500 -2.250000 -0.443359 -0.015625 -0.175293;
3840, 14.99609 0.991211 -0.009277 -0.035645 -0.625000 12.312500 -1.937500 -0.443359 -0.015625 -0.175293;
3841, 15.00000 0.979492 -0.024902 -0.039551 -0.937500 12.750000 -1.375000 -0.438477 -0.015625 -0.187988;
3842, 15.00391 0.967285 -0.009277 -0.047363 -1.312500 12.437500 -0.687500 -0.438477 -0.015625 -0.187988;
3843, 15.00781 0.967285 -0.005371 -0.039551 -2.125000 12.375000 -0.125000 -0.438477 -0.015625 -0.187988;
3844, 15.01172 0.975586 -0.013184 -0.047363 -2.625000 11.812500 0.187500 -0.438477 -0.015625 -0.187988;
3845, 15.01562 0.955566 -0.017090 -0.055176 -2.812500 11.000000 1.000000 -0.435547 -0.020508 -0.177734;
3846, 15.01953 0.967285 -0.028809 -0.066895 -3.062500 10.000000 2.125000 -0.435547 -0.020508 -0.177734;
3847, 15.02344 0.955566 -0.009277 -0.039551 -3.437500 8.750000 3.812500 -0.435547 -0.020508 -0.177734;
3848, 15.02734 0.943848 0.001953 -0.031738 -3.750000 7.875000 4.875000 -0.435547 -0.005859 -0.175293;
3849, 15.03125 0.967285 0.001953 -0.043457 -4.062500 7.187500 5.312500 -0.435547 -0.005859 -0.175293;
3850, 15.03516 0.999023 0.025391 -0.062988 -4.187500 6.437500 5.312500 -0.435547 -0.005859 -0.175293;
3851, 15.03906 0.983398 0.029297 -0.047363 -3.750000 5.125000 5.375000 -0.438477 -0.010742 -0.190430;
3852, 15.04297 0.983398 0.017578 -0.066895 -3.125000 4.250000 5.062500 -0.438477 -0.010742 -0.190430;
3853, 15.04688 1.011230 0.009766 -0.024414 -3.000000 3.250000 5.125000 -0.438477 -0.010742 -0.190430;
3854, 15.05078 1.002930 0.009766 -0.031738 -2.562500 2.562500 5.062500 -0.438477 -0.010742 -0.190430;
3855, 15.05469 1.019043 0.009766 -0.012695 -2.312500 2.000000 5.125000 -0.430664 -0.018066 -0.182617;
3856, 15.05859 1.034668 -0.020996 -0.024414 -2.187500 1.875000 5.250000 -0.430664 -0.018066 -0.182617;
3857, 15.06250 1.042480 -0.001465 -0.035645 -2.062500 1.562500 5.125000 -0.430664 -0.018066 -0.182617;
3858, 15.06641 1.030762 -0.005371 -0.043457 -1.750000 2.125000 4.625000 -0.433105 -0.013184 -0.182617;
3859, 15.07031 1.046387 -0.017090 -0.016602 -1.500000 2.250000 4.312500 -0.433105 -0.013184 -0.182617;
3860, 15.07422 1.030762 0.005859 -0.016602 -1.437500 2.812500 3.375000 -0.433105 -0.013184 -0.182617;
3861, 15.07812 1.015137 0.009766 -0.028320 -1.250000 3.125000 2.375000 -0.433105 -0.013184 -0.182617;
3862, 15.08203 1.030762 0.005859 -0.031738 -1.375000 3.125000 1.312500 -0.433105 -0.013184 -0.182617;
3863, 15.08594 1.002930 -0.005371 -0.039551 -1.125000 3.312500 1.000000 -0.433105 -0.013184 -0.182617;
3864, 15.08984 1.006836 0.013672 -0.020508 -1.062500 3.562500 0.312500 -0.433105 -0.013184 -0.182617;
3865, 15.09375 0.995117 -0.001465 -0.020508 -1.437500 3.125000 0.187500 -0.448242 0.003906 -0.180176;
3866, 15.09766 0.987305 0.009766 -0.031738 -1.812500 3.437500 0.000000 -0.448242 0.003906 -0.180176;
3867, 15.10156 1.002930 0.033203 -0.016602 -1.812500 3.000000 -0.312500 -0.448242 0.003906 -0.180176;
3868, 15.10547 0.987305 0.009766 -0.020508 -1.875000 2.562500 -1.687500 -0.438477 -0.003418 -0.190430;
3869, 15.10938 1.015137 0.021484 -0.020508 -1.375000 2.375000 -2.625000 -0.438477 -0.003418 -0.190430;
3870, 15.11328 0.999023 0.009766 -0.028320 -0.875000 1.625000 -3.687500 -0.438477 -0.003418 -0.190430;
3871, 15.11719 1.002930 -0.001465 -0.020508 -0.125000 1.500000 -4.500000 -0.438477 -0.003418 -0.190430;
3872, 15.12109 1.015137 0.009766 -0.043457 0.312500 1.125000 -4.812500 -0.440918 -0.008301 -0.180176;
3873, 15.12500 1.002930 0.009766 -0.031738 0.687500 0.625000 -4.812500 -0.440918 -0.008301 -0.180176;
3874, 15.12891 1.015137 0.009766 -0.016602 0.937500 0.312500 -4.562500 -0.440918 -0.008301 -0.180176;
3875, 15.13281 1.002930 0.001953 -0.055176 1.375000 -0.062500 -4.125000 -0.445801 -0.015625 -0.180176;
3876, 15.13672 0.995117 -0.001465 -0.055176 1.812500 -0.562500 -3.250000 -0.445801 -0.015625 -0.180176;
3877, 15.14062 0.999023 0.001953 -0.031738 2.125000 -1.062500 -2.875000 -0.445801 -0.015625 -0.180176;
3878, 15.14453 0.995117 -0.005371 -0.035645 2.375000 -1.437500 -2.812500 -0.445801 -0.015625 -0.180176;
3879, 15.14844 0.991211 0.005859 -0.035645 2.937500 -2.375000 -2.750000 -0.445801 -0.015625 -0.180176;
3880, 15.15234 0.979492 0.001953 -0.035645 3.562500 -3.187500 -2.312500 -0.445801 -0.015625 -0.180176;
3881, 15.15625 0.983398 -0.028809 -0.047363 4.187500 -4.062500 -2.312500 -0.445801 -0.015625 -0.180176;
3882, 15.16016 0.971680 -0.001465 -0.047363 5.062500 -4.562500 -1.937500 -0.435547 -0.005859 -0.175293;
3883, 15.16406 0.983398 -0.005371 -0.035645 5.375000 -5.375000 -1.437500 -0.435547 -0.005859 -0.175293;
3884, 15.16797 0.983398 -0.009277 -0.024414 6.875000 -5.625000 -0.750000 -0.435547 -0.005859 -0.175293;
3885, 15.17188 0.983398 -0.001465 -0.039551 7.250000 -6.312500 0.000000 -0.430664 -0.018066 -0.180176;
3886, 15.17578 0.983398 -0.036621 -0.043457 7.937500 -6.937500 0.875000 -0.430664 -0.018066 -0.180176;
3887, 15.17969 0.991211 -0.024902 -0.028320 8.187500 -7.437500 1.437500 -0.430664 -0.018066 -0.180176;
3888, 15.18359 0.975586 -0.005371 -0.028320 8.187500 -8.125000 2.000000 -0.430664 -0.018066 -0.180176;
3889, 15.18750 0.975586 -0.001465 -0.039551 8.187500 -8.187500 2.000000 -0.435547 -0.018066 -0.175293;
3890, 15.19141 0.999023 -0.005371 -0.020508 7.875000 -8.375000 2.187500 -0.435547 -0.018066 -0.175293;
3891, 15.19531 1.015137 -0.001465 -0.028320 7.562500 -8.062500 1.062500 -0.435547 -0.018066 -0.175293;
3892, 15.19922 0.991211 0.001953 -0.024414 7.250000 -6.812500 0.500000 -0.445801 -0.003418 -0.180176;
3893, 15.20312 0.995117 0.013672 -0.008789 5.937500 -6.250000 0.312500 -0.445801 -0.003418 -0.180176;
3894, 15.20703 1.015137 0.001953 -0.012695 5.250000 -5.312500 0.125000 -0.445801 -0.003418 -0.180176;
3895, 15.21094 1.011230 0.021484 -0.016602 4.437500 -4.562500 -0.250000 -0.433105 -0.013184 -0.180176;
3896, 15.21484 1.019043 0.017578 -0.024414 3.875000 -3.562500 -0.187500 -0.433105 -0.013184 -0.180176;
3897, 15.21875 1.011230 0.005859 -0.020508 3.062500 -2.687500 -0.250000 -0.433105 -0.013184 -0.180176;
3898, 15.22266 1.042480 0.005859 -0.024414 2.312500 -1.937500 -0.125000 -0.433105 -0.013184 -0.180176;
3899, 15.22656 1.011230 0.013672 -0.008789 1.812500 -0.875000 0.312500 -0.448242 -0.018066 -0.182617;
3900, 15.23047 1.011230 0.009766 -0.024414 1.187500 0.125000 0.437500 -0.448242 -0.018066 -0.182617;
3901, 15.23438 1.006836 0.009766 -0.004883 0.312500 0.750000 0.937500 -0.448242 -0.018066 -0.182617;
3902, 15.23828 1.006836 0.025391 -0.031738 0.000000 1.437500 1.125000 -0.440918 -0.013184 -0.177734;
3903, 15.24219 1.015137 0.044434 -0.016602 -0.625000 2.562500 0.750000 -0.440918 -0.013184 -0.177734;
3904, 15.24609 1.022949 0.033203 -0.020508 -0.812500 3.125000 0.875000 -0.440918 -0.013184 -0.177734;
3905, 15.25000 1.015137 -0.005371 -0.016602 -0.562500 3.687500 0.937500 -0.440918 -0.013184 -0.177734;
3906, 15.25391 1.015137 0.009766 -0.020508 -0.687500 3.875000 1.437500 -0.440918 -0.013184 -0.177734;
3907, 15.25781 1.019043 0.009766 -0.031738 -0.750000 4.375000 2.312500 -0.440918 -0.013184 -0.177734;
3908, 15.26172 1.006836 0.009766 -0.028320 -0.937500 4.437500 2.750000 -0.440918 -0.013184 -0.177734;
3909, 15.26562 1.015137 -0.001465 -0.035645 -1.250000 4.687500 2.500000 -0.430664 -0.005859 -0.180176;
3910, 15.26953 0.999023 0.005859 -0.043457 -1.500000 4.375000 2.437500 -0.430664 -0.005859 -0.180176;
3911, 15.27344 1.006836 -0.005371 -0.028320 -1.437500 4.250000 1.937500 -0.430664 -0.005859 -0.180176;
3912, 15.27734 0.987305 -0.005371 -0.031738 -1.250000 4.062500 2.000000 -0.440918 -0.018066 -0.185059;
3913, 15.28125 0.991211 -0.013184 -0.031738 -1.312500 3.500000 2.437500 -0.440918 -0.018066 -0.185059;
3914, 15.28516 0.979492 -0.020996 -0.031738 -1.375000 3.125000 2.750000 -0.440918 -0.018066 -0.185059;
3915, 15.28906 0.963379 -0.024902 -0.039551 -1.750000 2.562500 3.187500 -0.440918 -0.018066 -0.185059;
3916, 15.29297 0.967285 -0.017090 -0.043457 -1.562500 2.000000 3.437500 -0.435547 -0.010742 -0.190430;
3917, 15.29688 0.979492 -0.013184 -0.043457 -1.000000 1.625000 3.812500 -0.435547 -0.010742 -0.190430;
3918, 15.30078 0.963379 -0.017090 -0.066895 -0.562500 0.875000 4.187500 -0.435547 -0.010742 -0.190430;
3919, 15.30469 0.975586 0.005859 -0.039551 -0.687500 0.125000 4.250000 -0.435547 -0.018066 -0.182617;
3920, 15.30859 0.975586 -0.028809 -0.020508 -0.500000 -0.750000 3.875000 -0.435547 -0.018066 -0.182617;
3921, 15.31250 1.002930 -0.005371 -0.028320 -0.250000 -1.125000 3.562500 -0.435547 -0.018066 -0.182617;
3922, 15.31641 1.006836 0.001953 -0.043457 -0.312500 -1.687500 3.000000 -0.435547 -0.018066 -0.182617;
3923, 15.32031 0.979492 0.005859 -0.035645 -0.437500 -2.125000 2.625000 -0.435547 -0.018066 -0.182617;
3924, 15.32422 1.006836 -0.005371 -0.024414 -0.125000 -2.437500 1.750000 -0.435547 -0.018066 -0.182617;
3925, 15.32812 1.015137 -0.013184 -0.043457 -0.250000 -2.437500 1.187500 -0.435547 -0.018066 -0.182617;
3926, 15.33203 1.002930 -0.013184 -0.016602 0.125000 -3.062500 0.812500 -0.448242 -0.013184 -0.180176;
3927, 15.33594 1.019043 0.005859 -0.039551 0.625000 -3.250000 0.437500 -0.448242 -0.013184 -0.180176;
3928, 15.33984 0.991211 -0.005371 -0.043457 0.687500 -3.187500 0.125000 -0.448242 -0.013184 -0.180176;
3929, 15.34375 0.987305 -0.009277 -0.035645 0.687500 -3.187500 0.312500 -0.433105 -0.013184 -0.177734;
3930, 15.34766 1.002930 -0.001465 -0.051270 0.625000 -3.062500 0.250000 -0.433105 -0.013184 -0.177734;
3931, 15.35156 1.006836 0.009766 -0.039551 0.562500 -2.687500 0.000000 -0.433105 -0.013184 -0.177734;
3932, 15.35547 0.983398 -0.005371 -0.024414 0.562500 -2.250000 -0.750000 -0.433105 -0.013184 -0.177734;
3933, 15.35938 0.999023 -0.013184 -0.035645 0.062500 -1.562500 -1.062500 -0.435547 -0.005859 -0.177734;
3934, 15.36328 0.987305 -0.001465 -0.039551 0.000000 -1.312500 -1.062500 -0.435547 -0.005859 -0.177734;
3935, 15.36719 0.991211 0.001953 -0.035645 0.000000 -1.187500 -0.875000 -0.435547 -0.005859 -0.177734;
3936, 15.37109 0.979492 -0.005371 -0.039551 -0.187500 -0.437500 -0.250000 -0.440918 -0.005859 -0.175293;
3937, 15.37500 0.983398 0.005859 -0.035645 -0.437500 -0.187500 0.187500 -0.440918 -0.005859 -0.175293;
3938, 15.37891 0.971680 -0.005371 -0.031738 -1.187500 -0.125000 1.250000 -0.440918 -0.005859 -0.175293;
3939, 15.38281 0.979492 -0.009277 -0.039551 -1.687500 0.375000 1.875000 -0.433105 0.003906 -0.182617;
3940, 15.38672 0.999023 -0.005371 -0.043457 -2.375000 0.312500 2.687500 -0.433105 0.003906 -0.182617;
3941, 15.39062 0.983398 -0.001465 -0.031738 -2.687500 0.562500 3.000000 -0.433105 0.003906 -0.182617;
3942, 15.39453 0.991211 -0.009277 -0.043457 -3.125000 1.125000 3.562500 -0.433105 0.003906 -0.182617;
3943, 15.39844 0.975586 -0.005371 -0.024414 -3.125000 1.812500 3.625000 -0.428223 -0.010742 -0.182617;
3944, 15.40234 1.022949 0.005859 -0.016602 -3.250000 2.375000 3.312500 -0.428223 -0.010742 -0.182617;
3945, 15.40625 0.991211 -0.001465 -0.047363 -2.937500 3.562500 2.562500 -0.428223 -0.010742 -0.182617;
3946, 15.41016 1.019043 0.001953 -0.020508 -2.750000 4.375000 2.062500 -0.435547 -0.013184 -0.192871;
3947, 15.41406 1.011230 -0.020996 -0.035645 -2.812500 5.625000 1.625000 -0.435547 -0.013184 -0.192871;
3948, 15.41797 1.015137 0.009766 -0.031738 -2.500000 6.875000 0.937500 -0.435547 -0.013184 -0.192871;
3949, 15.42188 1.015137 0.001953 -0.012695 -2.000000 7.562500 0.500000 -0.435547 -0.013184 -0.192871;
3950, 15.42578 0.991211 -0.001465 -0.016602 -1.500000 8.500000 0.000000 -0.435547 -0.013184 -0.192871;
3951, 15.42969 0.999023 0.001953 -0.051270 -1.125000 9.937500 -0.437500 -0.435547 -0.013184 -0.192871;
3952, 15.43359 0.987305 -0.005371 -0.004883 -0.375000 10.812500 -0.875000 -0.435547 -0.013184 -0.192871;
3953, 15.43750 0.971680 0.009766 -0.024414 -0.062500 11.375000 -1.562500 -0.443359 -0.000977 -0.185059;
3954, 15.44141 0.999023 0.005859 -0.035645 -0.250000 12.187500 -2.125000 -0.443359 -0.000977 -0.185059;
3955, 15.44531 0.967285 0.005859 -0.024414 -0.062500 12.875000 -2.375000 -0.443359 -0.000977 -0.185059;
3956, 15.44922 0.963379 0.005859 -0.035645 -0.562500 13.062500 -2.312500 -0.443359 0.008789 -0.180176;
3957, 15.45312 0.979492 -0.009277 -0.031738 -0.812500 13.500000 -2.250000 -0.443359 0.008789 -0.180176;
3958, 15.45703 0.947754 -0.009277 -0.024414 -1.187500 13.937500 -2.250000 -0.443359 0.008789 -0.180176;
3959, 15.46094 0.947754 0.005859 -0.024414 -1.937500 14.000000 -2.375000 -0.443359 0.008789 -0.180176;
3960, 15.46484 0.963379 -0.020996 -0.047363 -2.375000 14.000000 -2.562500 -0.435547 -0.008301 -0.190430;
3961, 15.46875 0.936035 -0.009277 -0.031738 -2.687500 13.500000 -2.500000 -0.435547 -0.008301 -0.190430;
3962, 15.47266 0.936035 -0.005371 -0.024414 -2.437500 13.187500 -2.062500 -0.435547 -0.008301 -0.190430;
3963, 15.47656 0.951660 0.001953 -0.031738 -2.250000 13.062500 -1.812500 -0.433105 -0.015625 -0.182617;
3964, 15.48047 0.955566 -0.013184 -0.051270 -1.687500 12.437500 -1.562500 -0.433105 -0.015625 -0.182617;
3965, 15.48438 0.943848 -0.001465 -0.043457 -1.000000 12.187500 -1.312500 -0.433105 -0.015625 -0.182617;
3966, 15.48828 0.959473 0.005859 -0.031738 -0.312500 11.250000 -0.937500 -0.433105 -0.015625 -0.182617;
3967, 15.49219 0.955566 -0.020996 -0.035645 0.562500 10.625000 -1.187500 -0.433105 -0.015625 -0.182617;
3968, 15.49609 0.947754 0.001953 -0.012695 1.000000 9.625000 -2.062500 -0.433105 -0.015625 -0.182617;
3969, 15.50000 0.971680 -0.001465 -0.028320 2.250000 9.250000 -3.437500 -0.433105 -0.015625 -0.182617;
3970, 15.50391 0.999023 -0.005371 -0.031738 2.625000 8.875000 -5.125000 -0.443359 -0.000977 -0.187988;
3971, 15.50781 0.967285 -0.005371 -0.024414 3.437500 7.937500 -5.937500 -0.443359 -0.000977 -0.187988;
3972, 15.51172 0.983398 -0.009277 -0.024414 4.000000 6.687500 -6.437500 -0.443359 -0.000977 -0.187988;
3973, 15.51562 0.975586 -0.017090 -0.039551 4.937500 5.500000 -6.375000 -0.445801 -0.013184 -0.190430;
3974, 15.51953 0.999023 -0.009277 -0.039551 5.375000 4.062500 -6.750000 -0.445801 -0.013184 -0.190430;
3975, 15.52344 0.995117 -0.020996 -0.039551 6.000000 2.875000 -7.625000 -0.445801 -0.013184 -0.190430;
3976, 15.52734 0.991211 -0.001465 -0.035645 6.312500 1.562500 -8.875000 -0.445801 -0.013184 -0.190430;
3977, 15.53125 1.002930 -0.005371 -0.028320 6.375000 0.375000 -9.687500 -0.433105 -0.008301 -0.190430;
3978, 15.53516 0.999023 0.005859 -0.008789 6.625000 -0.625000 -10.312500 -0.433105 -0.008301 -0.190430;
3979, 15.53906 1.011230 -0.001465 -0.039551 6.375000 -1.625000 -10.375000 -0.433105 -0.008301 -0.190430;
3980, 15.54297 1.026855 -0.013184 -0.024414 6.312500 -2.437500 -10.187500 -0.440918 -0.015625 -0.192871;
3981, 15.54688 1.030762 -0.009277 -0.012695 6.250000 -2.687500 -10.250000 -0.440918 -0.015625 -0.192871;
3982, 15.55078 1.022949 -0.017090 -0.012695 5.625000 -2.687500 -10.687500 -0.440918 -0.015625 -0.192871;
3983, 15.55469 1.030762 -0.017090 -0.004883 5.125000 -1.937500 -10.687500 -0.430664 -0.015625 -0.190430;
3984, 15.55859 1.019043 -0.017090 -0.000977 4.875000 -1.187500 -10.875000 -0.430664 -0.015625 -0.190430;
3985, 15.56250 1.038574 -0.009277 0.013672 4.250000 -0.312500 -11.312500 -0.430664 -0.015625 -0.190430;
3986, 15.56641 1.011230 0.005859 -0.000977 3.687500 0.812500 -11.625000 -0.430664 -0.015625 -0.190430;
3987, 15.57031 1.026855 -0.013184 0.009766 2.687500 1.875000 -11.312500 -0.433105 -0.020508 -0.192871;
3988, 15.57422 1.019043 -0.005371 0.017578 2.687500 2.812500 -10.437500 -0.433105 -0.020508 -0.192871;
3989, 15.57812 1.019043 -0.017090 0.002441 2.125000 4.312500 -10.062500 -0.433105 -0.020508 -0.192871;
3990, 15.58203 1.015137 -0.013184 -0.000977 1.437500 4.937500 -8.875000 -0.438477 -0.018066 -0.190430;
3991, 15.58594 1.034668 -0.009277 0.013672 0.687500 6.312500 -8.500000 -0.438477 -0.018066 -0.190430;
3992, 15.58984 1.019043 -0.020996 0.013672 -0.687500 7.687500 -7.687500 -0.438477 -0.018066 -0.190430;
3993, 15.59375 1.022949 -0.013184 -0.000977 -1.437500 8.687500 -6.625000 -0.438477 -0.018066 -0.190430;
3994, 15.59766 1.030762 -0.005371 0.013672 -2.750000 10.687500 -5.562500 -0.438477 -0.018066 -0.190430;
3995, 15.60156 1.042480 -0.005371 0.041016 -3.687500 12.250000 -5.000000 -0.438477 -0.018066 -0.190430;
3996, 15.60547 1.058594 0.037109 0.006348 -4.312500 13.500000 -4.875000 -0.438477 -0.018066 -0.190430;
3997, 15.60938 1.038574 0.009766 0.017578 -5.000000 15.437500 -4.937500 -0.433105 -0.023438 -0.185059;
3998, 15.61328 1.046387 0.025391 0.006348 -5.500000 17.000000 -4.937500 -0.433105 -0.023438 -0.185059;
3999, 15.61719 1.034668 0.021484 -0.004883 -5.812500 18.437500 -4.750000 -0.433105 -0.023438 -0.185059;
4000, 15.62109 1.058594 0.009766 0.017578 -6.500000 20.000000 -4.250000 -0.430664 -0.018066 -0.190430;
4001, 15.62500 1.034668 0.009766 0.002441 -7.000000 21.312500 -3.937500 -0.430664 -0.018066 -0.190430;
4002, 15.62891 1.019043 0.009766 0.017578 -8.062500 22.437500 -2.687500 -0.430664 -0.018066 -0.190430;
4003, 15.63281 1.030762 0.009766 0.013672 -8.187500 24.125000 -2.000000 -0.430664 -0.018066 -0.190430;
4004, 15.63672 1.015137 0.025391 0.029297 -8.500000 25.250000 -0.500000 -0.438477 -0.020508 -0.197754;
4005, 15.64062 1.046387 0.009766 0.021484 -9.125000 26.812500 0.250000 -0.438477 -0.020508 -0.197754;
4006, 15.64453 1.038574 0.009766 0.029297 -9.187500 27.562500 0.875000 -0.438477 -0.020508 -0.197754;
4007, 15.64844 1.062500 0.033203 0.021484 -9.625000 29.812500 0.375000 -0.430664 -0.028320 -0.203125;
4008, 15.65234 1.066406 0.025391 -0.024414 -8.625000 31.062500 0.000000 -0.430664 -0.028320 -0.203125;
4009, 15.65625 1.070313 0.025391 0.067871 -8.000000 33.062500 -0.875000 -0.430664 -0.028320 -0.203125;
4010, 15.66016 1.070313 0.037109 -0.043457 -7.937500 34.375000 -0.937500 -0.430664 -0.028320 -0.203125;
4011, 15.66406 1.070313 0.025391 0.041016 -7.750000 37.125000 -1.812500 -0.430664 -0.028320 -0.203125;
4012, 15.66797 1.082031 0.044434 0.063965 -7.500000 39.437500 -2.687500 -0.430664 -0.028320 -0.203125;
4013, 15.67188 1.078125 0.025391 0.063965 -7.250000 42.250000 -3.062500 -0.430664 -0.028320 -0.203125;
4014, 15.67578 1.074219 0.025391 0.090820 -8.062500 45.187500 -3.812500 -0.430664 -0.008301 -0.203125;
4015, 15.67969 1.098145 0.044434 0.086914 -8.750000 49.062500 -4.125000 -0.430664 -0.008301 -0.203125;
4016, 15.68359 1.109863 0.005859 0.098633 -9.187500 54.125000 -4.687500 -0.430664 -0.008301 -0.203125;
4017, 15.68750 1.113770 0.041016 0.086914 -10.250000 59.562500 -6.000000 -0.420410 -0.018066 -0.205566;
4018, 15.69141 1.113770 0.041016 0.094727 -10.875000 65.812500 -7.812500 -0.420410 -0.018066 -0.205566;
4019, 15.69531 1.093750 0.005859 0.102539 -11.250000 72.437500 -9.187500 -0.420410 -0.018066 -0.205566;
4020, 15.69922 1.098145 0.033203 0.152832 -10.812500 79.250000 -9.625000 -0.420410 -0.018066 -0.205566;
4021, 15.70312 1.109863 0.029297 0.199219 -10.937500 86.750000 -9.687500 -0.415527 -0.023438 -0.225586;
4022, 15.70703 1.121582 0.029297 0.133301 -8.437500 98.375000 -8.750000 -0.415527 -0.023438 -0.225586;
4023, 15.71094 1.141602 0.037109 0.171875 -8.375000 107.812500 -8.437500 -0.415527 -0.023438 -0.225586;
4024, 15.71484 1.181152 0.037109 0.175781 -6.500000 119.437500 -8.687500 -0.413086 -0.023438 -0.230957;
4025, 15.71875 1.200684 0.044434 0.287598 -7.312500 130.250000 -14.125000 -0.413086 -0.023438 -0.230957;
4026, 15.72266 1.070313 0.044434 0.114258 -7.937500 137.875000 -13.875000 -0.413086 -0.023438 -0.230957;
4027, 15.72656 1.054688 0.052246 0.183594 -8.500000 143.750000 -11.687500 -0.405273 -0.013184 -0.246094;
4028, 15.73047 1.058594 0.071777 0.141113 -10.500000 150.562500 -10.687500 -0.405273 -0.013184 -0.246094;
4029, 15.73438 1.006836 0.048340 0.195312 -15.000000 154.250000 -10.312500 -0.405273 -0.013184 -0.246094;
4030, 15.73828 1.038574 0.044434 0.164062 -17.125000 159.000000 -7.937500 -0.405273 -0.013184 -0.246094;
4031, 15.74219 1.034668 0.037109 0.122070 -20.062500 154.187500 -6.500000 -0.399902 -0.020508 -0.253906;
4032, 15.74609 0.999023 0.025391 0.179688 -24.250000 156.437500 -4.875000 -0.399902 -0.020508 -0.253906;
4033, 15.75000 1.002930 -0.005371 0.260742 -27.375000 161.625000 -4.500000 -0.399902 -0.020508 -0.253906;
4034, 15.75391 0.967285 0.025391 0.202637 -16.500000 167.125000 0.812500 -0.397461 -0.020508 -0.278809;
4035, 15.75781 1.006836 0.041016 0.125488 -9.000000 167.000000 6.000000 -0.397461 -0.020508 -0.278809;
4036, 15.76172 1.046387 0.052246 0.330078 -22.812500 172.500000 2.625000 -0.397461 -0.020508 -0.278809;
4037, 15.76562 0.999023 -0.005371 0.199219 -13.312500 169.000000 3.750000 -0.397461 -0.020508 -0.278809;
4038, 15.76953 1.046387 0.048340 0.349609 -16.562500 174.187500 1.125000 -0.397461 -0.020508 -0.278809;
4039, 15.77344 1.054688 0.056152 0.291504 -21.000000 178.312500 -2.312500 -0.397461 -0.020508 -0.278809;
4040, 15.77734 1.019043 -0.013184 0.307129 -19.187500 180.187500 -2.062500 -0.397461 -0.020508 -0.278809;
4041, 15.78125 1.006836 0.009766 0.345703 -6.812500 180.937500 1.375000 -0.369629 -0.003418 -0.299316;
